used_time,height,weight,consumption,sleeping_time,character,gift_language,gift_sport,gift_music,gift_logic,gender
75.7949408228018,182.31139475588677,136.62278951177348,1731.1394755886743,7.413924344485843,0.9139243444858429,7.311394755886743,6.0,2.3443026220566283,6.827848688971685,1.0
56.91203167666205,171.95601583833104,120.78240633533241,1608.7968323337946,6.195601583833103,0.6087968323337944,6.087968323337945,6.0,5.391203167666205,6.826390497001383,1.0
56.71044915588196,172.14111325267362,120.85644530106944,1857.6660241979146,7.357666024197915,0.0,4.574218795722211,7.1435546989305525,6.571777349465276,6.71533204839583,1.0
50.87080810439572,169.40191143279802,120.13397047759933,1466.5073806001644,6.033492619399835,0.0,4.6650738060016455,5.066985238799671,5.066985238799671,5.0,1.0
74.24573753043954,171.42181078576925,120.97766022450548,1306.7019326483512,7.266754831620878,0.0,3.5781892142307643,6.0,6.511169887747252,6.533509663241756,1.0
77.23037399364992,171.78668974336938,121.0819113552484,1229.522161187902,6.7295221611879015,0.0,3.2133102566306277,6.0,6.0,5.0,1.0
63.49427841182818,172.52860794085908,122.98855682365637,1494.2784118281845,6.5,0.0,1.9771136473127382,5.505721588171815,4.517164764515446,5.988556823656369,1.0
59.3016371746317,175.61639380422804,124.87650441973089,1143.825220986545,6.808196902114025,0.20546460140934986,1.0273230070467494,6.4109292028187,5.79453539859065,5.61639380422805,1.0
69.09971693888993,174.28238624248354,122.71761375751646,1179.4034393791153,6.5,0.0,1.0764206362746924,6.179403439379115,5.64119312124177,5.179403439379115,1.0
71.91700758734802,174.28663939301217,124.85344242795136,1356.680303493921,6.67834015174696,0.356680303493921,2.140081820963526,6.0,6.0,5.3566803034939205,1.0
73.93088233533747,175.5753095965967,129.47902475575722,1575.3095965967088,7.362964394895064,0.575309596596709,4.027167176176963,6.575309596596709,6.575309596596709,6.150619193193418,1.0
118.54102976900528,168.82877447011052,123.76320729425413,1176.3207294254134,7.822405470690602,0.0,6.171225529889475,6.8816036471270685,6.8816036471270685,6.763207294254136,1.0
63.17907685790256,175.26861528685382,123.61169172112298,1089.5384289512767,6.589538428951276,0.0,0.4476921447563831,5.73138471314617,5.641846284194893,5.26861528685383,1.0
63.739049111851955,175.2217147335556,123.33028840133352,1000.0,6.610857366777793,0.0,0.29561964474078106,5.926095088814805,6.0,5.14780982237039,1.0
61.77692479686229,175.3669225609413,124.20153536564787,1183.4612804706567,6.561153760156886,0.0,0.36692256094131304,5.633077439058686,5.755384959372458,5.244615040627542,1.0
52.65947783951758,175.8617101800402,135.78736288064323,1430.855090020101,6.069144909979899,0.0,5.170261080241212,6.0,6.0,5.861710180040202,1.0
46.20264212787201,178.5994338297417,136.39773531896685,1899.858457435428,6.799952819145142,0.5999056382902852,5.399150744612567,7.799716914870856,6.0,7.399622553161141,1.0
328.1256148986739,176.79746179592323,138.17715616330892,1179.7461795923211,7.84809634694241,0.0,4.493654489808033,5.101269102038393,5.101269102038393,5.898730897961607,1.0
62.77674579229817,173.88372896149087,123.78603366161464,1223.2542077018297,6.611627103850915,0.0,1.116271038509149,6.22325420770183,6.0,5.22325420770183,1.0
63.0,173.18641610715437,124.901734228553,1725.4335571382485,6.681358389284562,0.0,2.9017342285529946,7.088150335707374,5.6372832214308755,5.725433557138248,1.0
67.89017360425068,170.10982639574934,129.82427776680106,1000.0,7.9670520812752,0.0,6.8462430459509305,6.978034720850133,5.0219652791498675,4.0219652791498675,1.0
76.32205638332074,179.16314261978772,141.98308457498112,2665.257047915093,7.74894278593632,0.8326285239575465,8.326285239575466,7.665257047915093,6.0,7.497885571872639,1.0
102.23053773636374,176.0415187009654,129.29063090675788,1312.4556102896229,6.673586450160902,0.0,2.083037401930819,6.0,6.694345800643607,5.694345800643606,1.0
53.356528906297136,176.85451367186596,132.38527656244923,1370.9027343731873,7.056354101559781,0.3709027343731872,3.709027343731872,6.741805468746374,7.483610937492749,6.112708203119562,1.0
63.33671014374248,174.88776328541917,124.24473429161654,1112.2367145808266,6.556118357290413,0.11223671458082662,1.0101304312274397,5.7755265708383465,6.2244734291616535,5.448946858323307,1.0
61.49331819201203,172.73997728801805,135.56013627189168,1150.6681807987966,6.123329548003009,0.7533409039939821,7.533409039939821,8.260022711981946,9.013363615975928,8.76670451996991,1.0
53.24320395299838,169.30853563924904,131.75679604700161,2219.5995058752023,7.719599505875203,0.8130663372501351,5.691464360750945,6.8130663372501346,1.9346683137493246,5.813066337250135,1.0
49.215572368966576,180.25121052610797,146.94324999901286,1328.2006578817484,7.484601973645245,0.0,6.564013157634966,8.625605263053986,8.625605263053986,8.282006578817484,1.0
59.5384106983512,174.1346026745878,132.38476790494641,1346.1589301648805,7.149047994059151,0.4326986627061008,3.4615893016488064,5.134602674587798,6.865397325412202,7.163493313530504,1.0
66.95253735027897,178.952537350279,152.03928386212021,1000.0,7.685761205083693,0.0,4.743044820334774,6.0,6.0,5.790507470055796,1.0
63.70665110090419,173.35114743122355,126.23990660542512,952.8899266063876,6.617775183484031,0.0,0.23555036696806197,4.8222481651596905,4.8222481651596905,4.057798532127752,1.0
44.61788465796212,172.6023327814733,144.3782273729157,1799.2224061755599,6.89961120308778,0.7992224061755598,5.5945568432289186,6.0,6.0,7.39766721852668,1.0
97.95545098422234,173.41111586435352,147.4221461703435,1158.888413564647,7.691663101734852,0.0,5.561094474762642,6.0,2.8222317287070613,5.794442067823235,1.0
86.56594640566621,172.17208643132005,157.82023853661264,1471.318928113324,6.971318928113325,0.9426378562266485,5.655827137359891,6.0,6.0,7.8279135686799455,1.0
65.62943194154556,183.76477313848522,179.84750271400236,912.352268615148,7.814715970772781,0.8764773138485205,5.258863883091123,6.876477313848521,5.123522686151479,6.752954627697042,1.0
51.51940922810478,170.2726979174549,147.66249701953052,1675.3288689350134,6.837664434467507,0.6753288689350132,6.077959820415119,6.675328868935013,7.350657737870026,7.02598660680504,1.0
65.97671749036942,176.27573606730118,146.66423063448946,1850.4907115341189,7.137868033650589,0.42524535576705946,2.551472134602357,6.850490711534119,6.0,6.700981423068238,1.0
94.0,160.0,102.0,2000.0,7.5,0.0,6.0,5.0,8.0,4.0,0.0
100.18032007562181,167.41638409074616,111.88851212099487,1876.3935984875638,7.19098399621891,0.0,7.236064015124359,6.236064015124359,8.0,5.236064015124359,0.0
88.48669225308022,163.15046156966844,106.72569235450267,2000.0,6.712384607582889,0.7876153924171118,9.150461569668447,5.787615392417111,8.0,8.725692354502671,0.0
81.56964586970824,162.58965711047745,106.14345137676392,1896.4137155809021,7.241034288952255,0.0,6.51793142209549,6.553794266286471,6.964137155809019,6.071725688381962,0.0
101.34352972205377,157.7051469618582,101.08205878474328,1770.5146961858195,7.27051469618582,0.0,5.082058784743278,3.6230881771149175,5.705146961858196,3.0820587847432783,0.0
86.74533672403015,163.8691537471839,110.7055959311638,2241.8221091989944,7.741822109198995,0.4836442183979892,7.450932655193968,6.450932655193967,5.098134689612065,5.450932655193967,0.0
123.05188034374301,163.37812562136546,111.4587517398233,2000.0,7.162187437863453,0.0,5.324374875726907,5.0,5.97312462718072,6.02687537281928,0.0
124.8819403572397,163.86024254465497,115.51084890629238,1324.4575546853814,8.947590954245612,0.0,6.0,7.895181908491223,3.174696819181296,4.965060636163741,0.0
90.97953001970365,160.72491279527114,103.69146318896597,1939.5906003940727,7.4697953001970365,0.0,5.939590600394072,5.0,7.697953001970364,4.060409399605927,0.0
110.79097866783496,158.53991489844913,107.84034040620347,1634.9787246122835,6.40493617383685,0.0,6.730042550775433,7.190127652326299,5.809872347673701,6.190127652326299,0.0
91.44725670231185,163.1909291221102,113.48734483959669,1680.9070877889808,7.180907087788981,0.6381858244220385,6.0,6.276371648844077,7.361814175577962,5.276371648844076,0.0
94.3962017670033,160.0,104.37721060201986,2396.2017670033106,7.433966372166115,0.13206725566777022,6.0,4.603798232996689,8.264134511335541,4.792403534006621,0.0
90.1510336589873,158.46041346359493,118.16565863225335,1307.1860586177138,7.8848966341012705,0.0,6.0,4.23020673179746,4.9208269271898395,7.0791730728101605,0.0
104.0,172.0,118.0,1800.0,7.0,0.0,8.0,7.0,8.0,6.0,0.0
95.74920112017656,168.1172711153772,113.14658889422151,1897.0682221155698,6.757329444711075,0.48534111057784934,8.970682221155698,6.514658889422151,8.0,7.9413644423113965,0.0
99.37536759942817,171.04786979988228,116.91185119986545,1800.0,7.0,0.0,7.863981399983182,7.136018600016818,7.727962799966364,6.272037200033636,0.0
105.58323766813983,167.51415994027047,113.2502869955805,1720.8381165930082,7.0,0.0,6.944508221240112,5.68063527655014,6.680635276550141,4.9445082212401115,0.0
99.92998454467578,171.34879752714812,118.32560123642594,1913.960432749078,7.162800618212969,0.16280061821296887,8.16280061821297,7.162800618212969,7.023196290722186,6.162800618212969,0.0
111.07900616655209,170.49839263133745,117.57096932323927,1842.9030676760733,7.0,0.0,7.3564539848589,6.570969323239267,7.3564539848589,6.214515338380366,0.0
104.06869347878674,171.97502055316846,117.99375513829212,1798.438784573029,7.006244861707884,0.0,7.993755138292115,7.003122430853942,7.9843878457302875,5.996877569146058,0.0
58.037295391302855,172.0,127.19254092173944,1187.1639385507049,7.0,0.0,5.701864769565143,5.467909846376761,4.169774615941905,5.233954923188381,0.0
110.5983344431719,164.89410136889182,113.9394864965096,1647.7307436191104,6.492435812063702,0.0,7.492435812063702,7.507564187936298,6.477307436191104,6.507564187936298,0.0
99.9324123817753,169.96620619088765,118.58108394546068,1712.837408180899,7.0,0.2905419727303361,7.418916054539328,7.0,7.709458027269664,6.0,0.0
98.09510512203482,161.87732306634544,119.68711282227576,4499.380515641222,7.0,0.8435564111378819,6.312887177724236,2.7822179443105903,9.687112822275765,9.37422564455153,0.0
101.46351282938447,169.63261197409219,118.84549572353852,1681.6305987046085,7.169099144707702,0.0,7.661801710584596,6.492702565876893,7.323603421169192,6.338198289415404,0.0
87.0,164.0,108.0,2000.0,6.5,1.0,10.0,6.0,8.0,10.0,0.0
71.39878391033805,164.91771859350953,109.83543718701905,1816.4562812980946,6.958859296754763,0.08228140649047389,7.246844219471422,7.8354371870190525,6.1645628129809475,8.164562812980948,0.0
93.8141245676011,161.33360343006913,105.62986971561702,1851.866857226063,6.648133142773936,0.7037337144521262,8.222402286712757,4.814934857808505,6.518668572260631,7.629869715617009,0.0
85.73079727607777,164.63460136196113,109.90380408588335,2079.32517024514,6.73797551073542,1.0,9.84134965950972,6.317300680980559,7.048097957058323,9.52404897852916,0.0
122.9627157760858,164.7192543155217,113.75403452417372,2000.0,6.859627157760858,0.28074568447828396,6.40372842239142,5.280745684478284,5.842237053434852,7.842237053434852,0.0
100.4936688337373,164.0,110.76793206845892,1757.8059440098434,7.3649787713934165,0.6540084914426335,8.616033965770534,6.691983017114733,6.270042457213167,8.270042457213167,0.0
86.11792908143171,164.16410621740803,108.45129209787216,1979.4867228239932,6.510256638588004,0.9794867228239931,9.897433614119965,5.979486722823993,7.897433614119965,9.897433614119965,0.0
97.6686366539816,161.86627266920368,108.71124244359876,1822.189389100307,6.322189389100307,0.6443787782006138,8.93313633460184,6.711242443598772,6.9331363346018415,8.93313633460184,0.0
89.141684967315,164.713894989105,116.56673986926,1643.0525054475004,6.856947494552499,1.0,7.144420043580002,6.713894989104999,7.2861050108950005,7.144420043580002,0.0
90.2016472422425,162.719341103103,111.841976690691,2960.494172672751,6.660082362112125,1.0,8.719341103102998,4.719341103102999,8.640329448448501,10.0,0.0
87.90522451341786,161.2843264597464,114.78918385063395,1592.6489689619634,7.178918385063394,0.5473877432910703,8.18955097316428,5.09477548658214,6.189550973164281,9.09477548658214,0.0
97.0,174.0,122.0,1500.0,6.0,0.0,7.0,7.0,0.0,5.0,1.0
67.33307820175278,176.8254211236426,126.23813168546388,2206.3552809106477,7.412710561821296,0.0,7.0,5.587289438178704,2.8254211236425917,2.8809341572680562,1.0
69.39741356048005,174.67323381559805,123.34646763119609,1836.616907799024,6.6732338155980475,0.0,7.0,7.0,6.732338155980477,6.346467631196096,1.0
101.99549194951277,174.1248872987378,122.24977459747565,1493.7556350631091,6.1873309481067285,0.0,7.0,7.12488729873782,0.6244364936890962,5.4995491949512765,1.0
45.97575075012534,174.9111473080335,124.73344192410042,1955.573654016738,8.733441924100427,0.0,7.911147308033476,8.822294616066952,5.466883848200856,8.644589232133903,1.0
48.357501968796775,181.78279968499254,135.6198994487369,1500.0,6.972849960624065,0.0,6.027150039375936,6.027150039375936,3.8913998424962575,5.972849960624064,1.0
86.69721944480679,178.63625124983696,130.24222444415457,1654.541708327898,6.77270854163949,0.5151390277596605,7.515139027759661,6.484860972240339,1.030278055519321,6.030278055519322,1.0
75.92975334402378,172.0845230312749,121.04226151563745,1739.4346210906388,6.0,0.4788692421812778,8.436607726543834,6.521130757818723,2.394346210906389,6.4366077265438335,1.0
62.36098813819606,170.9209767233952,120.4604883616976,2269.755819151199,7.539511638302397,0.0,7.769755819151198,7.769755819151198,5.3882907340583905,7.309267457453596,1.0
74.45653653141161,171.6017592054693,121.04070368218774,1500.0,6.0,0.0,6.040703682187728,6.040703682187728,2.398240794530678,5.0,1.0
90.65382896595105,170.8269144829755,120.9423048276585,1552.8847586170746,7.057695172341493,0.0,7.0,6.4711524138292535,3.7019331031952234,6.5865427585122385,1.0
96.6940465122926,173.3880930245852,121.79603100819507,1500.0,6.101984495902465,0.0,7.0,6.898015504097535,0.611906975414785,5.0,1.0
95.43842875027048,173.81071863639642,122.09464068180178,1523.6601704504474,6.023660170450447,0.0,6.858038977297316,6.90535931819821,0.14196102270268396,5.09464068180179,1.0
59.961724318100835,176.84909812937687,131.971843452819,1642.454906468843,7.42454906468843,0.7122745323442148,5.57545093531157,7.712274532344215,3.561372661721074,7.136823597032644,1.0
97.0,173.6835081695328,122.42198910728959,1552.7486384111992,6.052748638411199,0.0,6.8945027231776015,7.0,0.4219891072895945,5.1054972768223985,1.0
88.39910612866956,173.04434512540774,129.64523899673816,1977.8274372961357,6.9556548745922715,0.9556548745922713,6.0443451254077285,6.0443451254077285,5.733929247553627,5.955654874592271,1.0
82.08271981264527,175.9889706916473,134.92830949570745,1997.242672911825,7.9889706916473,0.9944853458236497,7.0,7.0,6.961397420765548,6.9889706916473,1.0
112.08255935874075,170.8794704775019,123.04017650749937,1343.9735238750955,7.040176507499363,0.0,7.0,7.0,3.6406177762477703,6.040176507499362,1.0
73.4881557237012,176.93898053453734,135.22541240541807,1867.3725668171687,7.102117700451506,0.0,5.530509732731325,4.06101946546265,1.4694902672686752,7.204235400903013,1.0
81.5681581200412,176.57197364665979,133.5738814099691,1178.5032941675252,7.2859868233299,0.0,5.0710197650051505,5.7140131766701,3.857960469989698,6.2859868233299,1.0
93.3252328569134,174.3340697402806,123.50331383126269,1583.51743507015,6.083517435070149,0.0,6.665930259719401,6.665930259719401,0.33406974028059944,5.1670348701402995,1.0
84.0094058480685,174.56480844138832,126.51846753110661,1500.0,6.0,0.0,6.717595779305837,6.717595779305837,1.694425324164979,5.282404220694163,1.0
88.56469461382066,174.95237318876218,125.2652795043275,1636.053312680312,6.136053312680311,0.13605331268031196,7.272106625360625,7.272106625360625,0.8163198760818717,5.544213250721247,1.0
155.94619928105897,174.67754252047195,126.06525512283166,1432.2457479528057,6.451695013647962,0.0,6.548304986352039,6.548304986352039,1.1292375341199035,5.22584750682398,1.0
80.21683279088647,172.08192374752988,125.83615250494023,1739.7595315587646,6.479519063117529,0.0,6.040961873764941,7.0,2.8771143787051763,5.47951906311753,1.0
68.86272003605147,170.6897317689472,128.62053646210552,2741.3505866447886,6.827567057763193,0.0,7.827567057763192,8.655134115526383,4.13783528881596,6.655134115526385,1.0
88.01676240709659,172.76093274580643,124.47813450838714,1345.1165932258032,6.619533627096787,0.0,7.0,7.0,1.5488340677419665,4.690233186451607,1.0
